nIteration,n,reps,DurationGLMM_NeldMeader_AGP0,AIC_NeldMeader_AGP0,Pvalues_NeldMeader_AGP0_Accuracy,Pvalues_NeldMeader_AGP0_Precision,DurationGLMM_bobyqa_AGP0,AIC_bobyqa_AGP0,Pvalues_bobyqa_AGP0_Accuracy,Pvalues_bobyqa_AGP0_Precision,ConditionsOfInterest,StandardValue1,StandardValue2,PSE_Difference,JND_Difference,Multiplicator_PSE_Standard,Multiplicator_SD_Standard,SD_ResponseFunction,Mean_Variability_Between,SD_Variability_Between
2,14,50,28034 milliseconds,3968.968149210953,3.7536968297168244e-12,5.5138911353418134e-9,2858 milliseconds,3968.9681493181242,3.741002915348691e-12,5.514551680129698e-9,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
3,14,50,60627 milliseconds,4057.976437826204,3.7066076868396946e-12,9.529835369757288e-10,5762 milliseconds,4057.976437898351,3.694068126882417e-12,9.524312771848303e-10,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
4,14,50,29900 milliseconds,4030.6666000947744,2.83008698918092e-13,1.190165078197565e-5,3393 milliseconds,4030.666202332334,2.938368689470246e-13,1.2026560201070741e-5,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
5,14,50,37234 milliseconds,4137.912571490966,4.995603041034226e-15,0.004536269874017109,4828 milliseconds,4137.913011374798,6.068350914809867e-15,0.004525059337314012,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
6,14,50,32674 milliseconds,4244.242203261825,1.3247406890880375e-10,0.00013046820594909123,2950 milliseconds,4243.023256665406,9.247483124275516e-11,0.00013292445857127644,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
7,14,50,61953 milliseconds,4105.372345312708,8.241653878871431e-11,2.3347357054382347e-7,11447 milliseconds,4105.003131370515,1.3379432344469605e-11,2.4616515993972694e-7,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
8,14,50,47741 milliseconds,4120.135450502994,2.4546252013434736e-9,0.0003345605234917675,2687 milliseconds,4120.223150478803,2.173755486903628e-9,0.0003090784507472278,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
9,14,50,84532 milliseconds,4149.744176379344,3.1136260257608814e-9,4.784402506687255e-6,2759 milliseconds,4150.054954718078,2.420943535786259e-9,4.218096388259094e-6,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
10,14,50,27937 milliseconds,4133.352031018906,7.440072630993127e-12,1.2603997721209137e-8,3934 milliseconds,4133.3520356754125,7.468298164570742e-12,1.2548552359506435e-8,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
11,14,50,78569 milliseconds,4225.320088568617,3.2102743633824425e-13,2.258206575476054e-12,7202 milliseconds,4225.320090060808,3.1551371513173556e-13,2.2489988375751005e-12,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
12,14,50,30395 milliseconds,4032.980548328146,1.5520465588782393e-11,7.104615494892573e-10,2109 milliseconds,4033.9073369346916,2.5128307288706073e-11,1.528620081051556e-9,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
13,14,50,62004 milliseconds,3909.8341319841,3.4325793076184254e-10,4.575529296733387e-6,7506 milliseconds,3909.834139338372,3.4329095964182107e-10,4.572139008828456e-6,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
14,14,50,38182 milliseconds,4033.1646681481234,2.963692662644465e-19,7.151423985349277e-10,2015 milliseconds,4033.359342248446,2.7211852284704943e-19,5.921503434314305e-10,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
15,14,50,45539 milliseconds,4069.3560226165055,7.346304754209698e-12,0.0019214948146892973,3160 milliseconds,4069.35602407626,7.365504770659278e-12,0.0019237091135924523,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
16,14,50,57522 milliseconds,4177.0905451774015,9.079360022999883e-17,0.0001528183794073224,2859 milliseconds,4177.090545541374,9.239798139759467e-17,0.00015306776605909547,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
17,14,50,34801 milliseconds,4277.461543472134,8.893908411481323e-11,5.984350654492455e-7,5496 milliseconds,4277.461547999674,8.921772349047465e-11,5.968606730019213e-7,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
18,14,50,66768 milliseconds,4205.595836383014,1.136386690038823e-12,1.503186716082991e-5,1617 milliseconds,4205.631596722541,8.382175897777773e-13,1.2835091742199395e-5,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
19,14,50,27971 milliseconds,3954.1380308564894,5.3633419832520984e-11,0.02088977009426856,5497 milliseconds,3954.735173247554,1.2794555363012235e-10,0.023831078435938555,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
20,14,50,79982 milliseconds,3966.8617869624727,1.600953326732161e-11,7.658865312788395e-8,1997 milliseconds,3966.9812299564924,2.5437852703320138e-11,9.756368898013677e-8,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
21,14,50,39034 milliseconds,4046.843012043656,2.9675857750437174e-16,0.005294091123557342,2015 milliseconds,4046.7116163497003,2.6361406907821624e-16,0.005585035770265507,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
22,14,50,64912 milliseconds,4091.9582445086744,8.62232632095086e-12,1.4104865250897505e-7,2260 milliseconds,4092.499059221317,1.1693823409018895e-11,1.99876613553478e-7,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
23,14,50,61546 milliseconds,4291.03954413673,1.9890622216441663e-12,0.0003456157728872421,2454 milliseconds,4291.088907906596,1.6094153490209517e-12,0.000325887037679249,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
24,14,50,41846 milliseconds,4143.6697242456585,1.2885937089538269e-14,5.983777298221942e-5,2088 milliseconds,4143.698193291591,1.299970804110688e-14,5.976224743185306e-5,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
25,14,50,47350 milliseconds,4010.7601624140443,3.873129670925352e-14,3.913593689408809e-9,3298 milliseconds,4010.760162423951,3.864909911819958e-14,3.913730063057925e-9,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
1,16,50,25633 milliseconds,4094.2201103015445,9.526329732816915e-12,1.3984872201870073e-8,1671 milliseconds,4094.3045076612334,9.650080282556087e-12,1.3897613844014174e-8,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
2,16,50,75527 milliseconds,4270.514847582524,2.3869764035377993e-12,3.0634843631086072e-15,2806 milliseconds,4270.6051230759585,1.6773233472671256e-12,2.031865822611608e-15,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
3,16,50,45975 milliseconds,4073.266996286615,7.194965061091288e-13,1.5189635797727386e-8,2198 milliseconds,4073.2189899285318,7.25734670325976e-13,1.5438815192804525e-8,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
4,16,50,50422 milliseconds,4092.28587381516,2.80605109116967e-13,1.7423461991354036e-12,3333 milliseconds,4092.2858746086677,2.8074817710306187e-13,1.7473307065039774e-12,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
5,16,50,56056 milliseconds,4122.360394760704,8.65554865656469e-11,1.801854606005905e-7,3751 milliseconds,4122.360397774095,8.661984490599087e-11,1.806910848443691e-7,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
6,16,50,47348 milliseconds,4272.431320058022,3.838240075136738e-13,6.736486756415956e-9,3182 milliseconds,4272.4313169696015,3.756862468935888e-13,6.758675394017568e-9,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
7,16,50,64554 milliseconds,4088.9233486309413,3.409920018188975e-16,2.348097124650667e-8,1530 milliseconds,4089.042627489706,7.005904181499031e-16,3.026567000707302e-8,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
8,16,50,61430 milliseconds,4177.867140040625,2.3605855982662096e-13,3.305307363154409e-8,4246 milliseconds,4177.867108501172,2.3616469515324406e-13,3.276210006312805e-8,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
9,16,50,94345 milliseconds,4079.362487520721,2.0512913374656326e-12,4.784121135828573e-7,2160 milliseconds,4079.9898043113576,1.6455023600948073e-12,3.8371923973339304e-7,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
10,16,50,40136 milliseconds,4120.650086863651,1.968968522096279e-11,2.2994660763386794e-12,2733 milliseconds,4120.723624263427,2.109960292073547e-11,2.666688208408995e-12,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
11,16,50,89650 milliseconds,4168.742170756166,1.4174822113787452e-12,3.6107380153058093e-6,3308 milliseconds,4168.83409923205,1.462372590278851e-12,3.4946151545838497e-6,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
12,16,50,41464 milliseconds,3918.0751770413763,1.1502474759021977e-14,0.00013271686084374902,1910 milliseconds,3918.7607629664944,1.0233200618167817e-14,0.0001562946328201845,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
13,16,50,40533 milliseconds,4058.953133189997,4.4720107652368923e-10,0.000725250873945631,5458 milliseconds,4058.4413700500277,1.1521419400030161e-10,0.0002497302567181723,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
14,16,50,37742 milliseconds,4067.593573422116,2.5113439036341003e-11,3.6813635036509246e-5,1687 milliseconds,4067.5935736511756,2.505214216207796e-11,3.683936399871892e-5,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
15,16,50,38322 milliseconds,4065.076267624758,8.490202565871259e-14,6.83067200695966e-7,1868 milliseconds,4065.8116158025036,9.087190875091421e-14,6.751109779469423e-7,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
16,16,50,59087 milliseconds,3809.4988059944408,1.232772506257471e-13,3.1769333623269157e-10,2156 milliseconds,3809.6361610954878,1.06922527632436e-13,2.8672122600060947e-10,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
17,16,50,43562 milliseconds,4140.795736439918,1.2820408264053431e-13,8.614686668311006e-7,3625 milliseconds,4140.795738169987,1.2603671963956054e-13,8.622355331622934e-7,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
18,16,50,80479 milliseconds,3946.4367233370926,9.242213639545683e-12,0.00013016433082761218,3083 milliseconds,3946.607370295221,1.1672155530486506e-11,0.0001376990371305845,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
19,16,50,73193 milliseconds,3932.431301844297,4.474152486805064e-13,1.3010244096256659e-8,2059 milliseconds,3932.7999182410026,4.329814510256197e-13,1.3046346815560657e-8,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
20,16,50,59266 milliseconds,4230.1301817696085,1.1037754708307298e-13,1.7359320329676861e-6,6165 milliseconds,4230.053547677886,1.212865475344468e-13,1.7995467727873893e-6,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
21,16,50,34539 milliseconds,4074.134521497871,2.0907401690933417e-15,0.046044894657646225,3331 milliseconds,4074.1345238808353,2.1450833256340035e-15,0.04594164285114985,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
