"","reps","n","iteration","Duration_NelderMead_nAGQ0","Pvalues_NelderMead_nAGQ0_Accuracy","Pvalues_NelderMead_nAGQ0_Precision","AIC_NelderMead_nAGQ0","Duration_NelderMead_nAGQ1","Pvalues_NelderMead_nAGQ1_Accuracy","Pvalues_NelderMead_nAGQ1_Precision","AIC_NelderMead_nAGQ1","Duration_Bobyqa_nAGQ0","Pvalues_Bobyqa_nAGQ0_Accuracy","Pvalues_Bobyqa_nAGQ0_Precision","AIC_Bobyqa_nAGQ0","Duration_Bobyqa_nAGQ1","Pvalues_Bobyqa_nAGQ1_Accuracy","Pvalues_Bobyqa_nAGQ1_Precision","AIC_Bobyqa_nAGQ1","Duration_nloptwrap_nAGQ0","Pvalues_nloptwrap_nAGQ0_Accuracy","Pvalues_nloptwrap_nAGQ0_Precision","AIC_nloptwrap_nAGQ0","Duration_nloptwrap_nAGQ1","Pvalues_nloptwrap_nAGQ1_Accuracy","Pvalues_nloptwrap_nAGQ1_Precision","AIC_nloptwrap_nAGQ1","Range_PSE_Difference","StandardValues","Range_JND_Difference","Multiplicator_PSE_Standard","Multiplicator_SD_Standard","SD_ResponseFunction","Mean_Variability_Between","SD_Variability_Between","nIterations"
"51",30,14,1,3.31089806556702,1.46314374479366e-07,0.0281032880355655,1509.3708488892,12.8723609447479,3.76967554485041e-07,0.0803052028013414,1509.32349358515,3.28537917137146,1.46314374479366e-07,0.0281032880355655,1509.3708488892,6.46335792541504,3.75799117748233e-07,0.0801721379979733,1509.32339377584,0.897221088409424,1.48640296553947e-07,0.0278996534117438,1509.37089740538,2.46767687797546,3.7461935449077e-07,0.0790059069481698,1509.32386720331,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"52",30,14,2,2.28510904312134,3.81235796511808e-06,0.373205860449562,1441.52738376797,8.32522892951965,6.04219514805195e-06,0.50193886119146,1441.47275371485,2.31008410453796,3.81235796511808e-06,0.373205860449562,1441.52738376797,4.64132499694824,6.03800118528156e-06,0.501768053416401,1441.47274481206,0.880366086959839,3.79465032503825e-06,0.373465300487807,1441.52738887319,2.38346099853516,5.86736584342914e-06,0.511810107276702,1441.47323898606,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"53",30,14,3,2.413419008255,1.1128850023103e-09,0.0108430099779795,1469.89295419446,10.0620160102844,2.30508801721233e-09,0.0386655858125189,1469.81454706731,2.42156791687012,1.1128850023103e-09,0.0108430099779795,1469.89295419446,5.62494397163391,2.30567600139237e-09,0.0387405798974859,1469.81453555776,0.601715087890625,1.10833364662377e-08,0.0110092128076525,1470.06563877406,2.05342888832092,1.66795694653144e-08,0.0396469659675034,1469.983179972,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"54",30,14,4,2.71105694770813,2.53089625229795e-09,0.0048673471156154,1484.06150482685,9.25625205039978,1.04737069545875e-08,0.0446957857749426,1483.99803587142,2.66574192047119,2.53089625229795e-09,0.0048673471156154,1484.06150482685,5.63090491294861,1.05180131587986e-08,0.0446148644781421,1483.99800333649,0.847823858261108,2.41062101873488e-09,0.00490602396765588,1484.0615800882,2.08767008781433,2.10570758413309e-08,0.0486706046877331,1484.03782232427,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"55",30,14,5,3.47171998023987,7.74058244949249e-05,8.26045630381797e-05,1421.86568001323,14.5500922203064,6.18932336740197e-05,0.00286583798900608,1421.84618137267,3.48113894462585,7.74058244949249e-05,8.26045630381797e-05,1421.86568001323,7.10906004905701,6.42945752682865e-05,0.00280763331089202,1421.84522707897,0.921667098999023,8.89247445101571e-05,7.71558349888797e-05,1421.86793228321,2.41374087333679,8.31107186599222e-05,0.00294753478724726,1421.84938460581,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"56",30,14,6,2.39191913604736,0.000308918401596026,0.0015837815668073,1534.40818813781,10.4790980815887,0.000327710362126136,0.011377736780767,1534.3577926585,2.39274787902832,0.000308918401596026,0.0015837815668073,1534.40818813781,5.26093506813049,0.000326346534295606,0.0113423738234175,1534.35767624176,0.876355171203613,0.00030263925954227,0.00159900456831218,1534.40833838184,2.15524196624756,0.000455421612628621,0.0128622953162428,1534.40401332395,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"57",30,14,7,4.74226808547974,1.99435858871703e-11,0.000273214650330432,1499.93810436236,24.5709040164948,2.31309383531182e-10,0.0181871165127546,1499.88690232693,4.71351504325867,1.99435858871703e-11,0.000273214650330432,1499.93810436236,8.72092795372009,2.35331755813005e-10,0.0181776353127257,1499.88688719221,1.51608204841614,9.00123063761312e-11,0.000232257518626044,1499.77059940834,2.77910494804382,2.35734789162363e-09,0.0186642044941897,1499.76271087346,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"58",30,14,8,4.45888781547546,5.27173714733515e-15,0.201891663172761,1400.81011578283,12.0008749961853,1.26836789123287e-13,0.358895236583413,1400.74453644359,4.36672306060791,5.27173714733515e-15,0.201891663172761,1400.81011578283,10.1850152015686,1.26814302518991e-13,0.358699672162968,1400.74452625762,1.64466309547424,5.21137144037709e-15,0.202385999609477,1400.81013666838,2.95080089569092,1.09330018396513e-13,0.366520921327022,1400.74584616677,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"59",30,14,9,3.18503212928772,2.50773912413474e-08,0.00091046901706938,1503.90978999203,8.22352600097656,3.60920672093602e-08,0.0197623167414553,1503.88763605014,3.15891218185425,2.50773912413474e-08,0.00091046901706938,1503.90978999203,6.45250582695007,3.66900189978709e-08,0.0196098455969592,1503.88737949579,0.873751163482666,1.94018838334016e-08,0.00101188303509928,1503.9126296217,2.38965511322021,3.78489993354305e-08,0.0196368707556623,1503.88794573508,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"60",30,14,10,2.17762494087219,7.87747836678897e-16,0.219650290361809,1540.73809947125,9.62822794914246,6.76992015482621e-14,0.417198489866062,1540.71642203183,2.1820662021637,7.87747836678897e-16,0.219650290361809,1540.73809947125,5.07785487174988,6.77648321915939e-14,0.417350399294686,1540.716408202,0.840373039245605,4.23431772777117e-15,0.197807940936397,1541.4737735615,2.1294960975647,4.26528044599273e-13,0.395547207360766,1541.47062907856,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"61",30,14,11,3.02784609794617,1.53820081047979e-13,0.00490147034439108,1481.46909779213,9.09643197059631,2.76777192190985e-13,0.0309080756793716,1481.44163610415,3.03028988838196,1.53820081047979e-13,0.00490147034439108,1481.46909779213,6.73038816452026,2.76364792424534e-13,0.0309079743512723,1481.44163555283,1.25737309455872,6.72951515832696e-14,0.00508369089168046,1481.42382245022,2.72292399406433,1.07940890848142e-13,0.0327079918426912,1481.39811830076,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"62",30,14,12,3.68431496620178,4.46798863971863e-12,0.398006261097554,1440.62986079246,14.9347789287567,1.41247347276972e-10,0.631353852109203,1440.59016531395,3.70052099227905,4.46798863971863e-12,0.398006261097554,1440.62986079246,6.70990300178528,1.41341749034739e-10,0.631127725441628,1440.59016485476,0.851984024047852,4.5233264082227e-12,0.396768490289532,1440.63409013871,2.51355409622192,1.36434164632865e-10,0.636927845564733,1440.59229745022,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"63",30,14,13,4.95843100547791,1.52322823345846e-09,0.0180196145574529,1494.18222594042,13.9842300415039,1.58438987731751e-09,0.0603637454353075,1494.14525372187,4.95326089859009,1.52322823345846e-09,0.0180196145574529,1494.18222594042,8.64024209976196,1.58670921678987e-09,0.0602169811410752,1494.14522726078,1.35057020187378,1.49783055041932e-09,0.0180945133763031,1494.18225394341,2.58958697319031,2.49640712474772e-09,0.0657814798219943,1494.18224682229,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"64",30,14,14,3.41503405570984,0.000333726905183349,9.18843202456921e-07,1447.16531028983,11.8865349292755,0.000314485367343417,0.000901928326467897,1447.13215784742,3.41934490203857,0.000333726905183349,9.18843202456921e-07,1447.16531028983,6.99624109268188,0.000314859124691829,0.000895513454610499,1447.13207196189,1.0593249797821,0.000354198590987096,7.83478431742015e-07,1446.67120838131,2.3511860370636,0.000401398482220856,0.00100674122464733,1446.67118991475,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"65",30,14,15,2.20038604736328,8.25384569662471e-10,0.0150481464566037,1497.2006335404,18.0773739814758,1.3752235946479e-08,0.0735382338636222,1497.15029048023,2.19600486755371,8.25384569662471e-10,0.0150481464566037,1497.2006335404,4.83769583702087,1.49495377574881e-08,0.0711501744361634,1497.14930679451,0.866204977035522,1.73595913929006e-09,0.0183870343965367,1496.85295991703,2.34898209571838,2.11106009392162e-08,0.0752314691682866,1496.81186040924,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"66",30,14,16,3.44064784049988,8.60070203115375e-16,0.0133007438618205,1409.96840287428,16.2725450992584,1.57872915787966e-14,0.0656766596060343,1409.93914969923,3.45421099662781,8.60070203115375e-16,0.0133007438618205,1409.96840287428,7.8741569519043,1.60709271868077e-14,0.0654567886846956,1409.93902010474,0.930291891098022,3.2928085922998e-15,0.0131885199964802,1410.09312843803,2.20618009567261,1.31537288826436e-13,0.0712119491954449,1410.08938230539,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"67",30,14,17,1.10830593109131,3.89766618051845e-15,0.863710872704998,1514.36300816783,18.9409110546112,5.73352379315906e-14,0.907541725240481,1514.19356462864,1.0975980758667,3.89766618051845e-15,0.863710872704998,1514.36300816783,4.11772203445435,5.76391401929097e-15,0.870125026114552,1514.2956108573,1.07084393501282,6.90531062684422e-13,0.843829251596781,1514.10887677983,2.32932186126709,1.5002851051237e-12,0.874450902630101,1514.1031448944,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"68",30,14,18,8.3574550151825,6.4597940109042e-09,0.94796713497957,1552.91733391493,19.0813870429993,2.35102098324854e-08,0.951664162823859,1552.89982914966,8.36391401290894,6.4597940109042e-09,0.94796713497957,1552.91733391493,14.1459810733795,2.3454409551316e-08,0.950849097480295,1552.89981254874,0.696796894073486,1.62060369672638e-08,0.933246639685151,1552.94952128277,2.16193985939026,4.65978831931685e-08,0.947243894422617,1552.93318156141,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"69",30,14,19,8.64665412902832,2.33311631318037e-10,0.0880346787116674,1517.49958937523,17.155238866806,4.35481635575753e-09,0.315919312155733,1517.47546655819,8.6378800868988,2.33311631318037e-10,0.0880346787116674,1517.49958937523,13.6274218559265,4.3609317056868e-09,0.31564463690106,1517.47546542749,1.66801381111145,3.17254906410487e-10,0.111256316733389,1517.34717747883,3.21809315681458,5.67122324957723e-09,0.336048887340264,1517.32728017058,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"70",30,14,20,1.45018601417542,3.0767155985363e-09,0.839141824127409,1467.70955891103,8.58078408241272,3.19612377026231e-09,0.869692495197451,1467.58704704103,1.47065496444702,3.0767155985363e-09,0.839141824127409,1467.70955891103,3.91152191162109,3.20507474286956e-09,0.870151001014499,1467.58703554797,0.759577989578247,3.22748593347113e-08,0.786535017446423,1466.89173399017,2.34792304039001,2.99781671841856e-08,0.803259007219199,1466.76829480875,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"71",30,14,21,6.32888698577881,6.84105788120757e-07,0.000123960590358052,1484.20580063705,19.9559960365295,1.2902452723511e-06,0.00718032009995938,1484.18766438515,6.36798286437988,6.84105788120757e-07,0.000123960590358052,1484.20580063705,11.5787761211395,1.29037039937138e-06,0.00716212208968003,1484.18748978543,1.09568405151367,4.43861770126277e-07,0.000132812920298876,1484.18668610336,2.47843599319458,8.69620389106819e-07,0.00797955411953318,1484.17054569478,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"72",30,14,22,3.29785704612732,1.78533293476963e-08,0.0254663623385891,1433.62388966429,11.8928411006927,1.48599966782538e-08,0.121364873461835,1433.61189597677,3.29407691955566,1.78533293476963e-08,0.0254663623385891,1433.62388966429,8.66572904586792,1.49981608164921e-08,0.121379411400189,1433.61182975292,0.870965003967285,1.76053014055979e-08,0.0254377433821957,1433.62389685883,2.12423992156982,2.3783492984402e-08,0.125626462819021,1433.61970580736,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"73",30,14,23,3.9757981300354,1.50550226208191e-09,0.000778470628186463,1457.88621212434,11.9256310462952,4.24249385925995e-09,0.0362474105053372,1457.85454620699,3.98532795906067,1.50550226208191e-09,0.000778470628186463,1457.88621212434,7.05624198913574,4.20752283672876e-09,0.0362376495770248,1457.85454603498,1.1808180809021,1.6936369201288e-09,0.000828786228702095,1457.41506639516,2.67748689651489,5.31784572207078e-09,0.0367028318598167,1457.38209606437,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"74",30,14,24,2.06345510482788,3.13873874937624e-07,0.0140606285231144,1488.40735231619,14.99249792099,4.92298026255527e-07,0.0978968898443798,1488.3412933082,2.07024216651917,3.13873874937624e-07,0.0140606285231144,1488.40735231619,4.98517990112305,4.89147779204979e-07,0.0978866252714828,1488.34125052269,1.0932137966156,1.25350535386274e-06,0.0122488694076551,1487.97069590213,2.55682897567749,2.17040274729121e-06,0.0918986073171457,1487.91712876561,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"75",30,14,25,7.12514400482178,3.19309804650798e-08,0.0127690386393278,1485.11164328851,18.9996891021729,8.98071067624832e-08,0.0810663617116341,1485.08627058988,7.14499306678772,3.19309804650798e-08,0.0127690386393278,1485.11164328851,10.7111089229584,8.97715165492401e-08,0.0807345253972498,1485.08620841164,0.808583974838257,3.21812286031861e-08,0.0128233303691614,1485.11177504919,2.3622989654541,8.72563592541258e-08,0.0815398706040239,1485.08678326357,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"76",30,16,1,3.18058586120605,2.96193522339167e-11,0.336812015323829,1770.02089954492,18.165647983551,1.06433046693745e-09,0.436298953153139,1769.98384707816,3.17438817024231,2.96193522339167e-11,0.336812015323829,1770.02089954492,6.22803092002869,1.05477800094035e-09,0.436675212017756,1769.98381865505,1.11933398246765,3.71004839130232e-10,0.291874128393587,1769.37941804757,2.58059000968933,1.33938298745574e-08,0.410068228540032,1769.37484204711,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"77",30,16,2,4.36060404777527,3.51989661317082e-05,0.000825689527627227,1681.62565214161,11.7551970481873,4.9865618111727e-05,0.0326243633944761,1681.59263456218,4.29328393936157,3.51989661317082e-05,0.000825689527627227,1681.62565214161,8.77646088600159,5.01615754948783e-05,0.0324121487108988,1681.59244448041,0.95293402671814,2.22343957917903e-06,0.000954666495134242,1683.67854491873,2.57984495162964,4.55043536740742e-06,0.0341886893580358,1683.65612347696,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"78",30,16,3,34.6313850879669,2.94328238745446e-08,0.0001378450372209,1771.44037449546,41.4172029495239,5.89935463195881e-08,0.00240439888087888,1771.41411710483,34.794900894165,2.94328238745446e-08,0.0001378450372209,1771.44037449546,1.02571453253428,6.02448528008242e-08,0.00238703401969316,1771.41400756559,0.823549032211304,2.11908565890728e-08,0.000136173352889212,1771.5074626328,2.49242281913757,4.92698249115191e-08,0.00230112372645454,1771.49263520771,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"79",30,16,4,5.24414300918579,5.01485814526109e-11,0.185684628807575,1661.10977526127,18.1420910358429,3.8260250283591e-11,0.376274606633926,1661.08576761521,5.23752498626709,5.01485814526109e-11,0.185684628807575,1661.10977526127,9.81934809684753,3.8815616368363e-11,0.37486318303787,1661.08565441811,1.13416504859924,5.15723571514249e-11,0.184267392421874,1661.11002153129,2.56291198730469,8.29723034467261e-11,0.389205650978863,1661.10995894164,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"80",30,16,5,2.55088710784912,9.36314860070756e-10,0.0605914453345867,1645.84320793154,9.40193700790405,3.57684096121434e-09,0.132614380809385,1645.79121605156,2.53762984275818,9.36314860070756e-10,0.0605914453345867,1645.84320793154,5.65742182731628,3.57063051681877e-09,0.132603476320769,1645.7912160439,0.976588010787964,9.29979236368722e-10,0.060551059463666,1645.84321435494,2.51501297950745,2.65240034599566e-09,0.140661380891716,1645.79447230838,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"81",30,16,6,3.18020606040955,2.72599400654461e-09,0.0346911987505067,1709.85992102528,8.0390100479126,7.01120670128477e-09,0.137053216876194,1709.79491119385,3.19944715499878,2.72599400654461e-09,0.0346911987505067,1709.85992102528,6.45418190956116,7.0014164963221e-09,0.137065918215724,1709.79491028077,1.00768399238586,2.77435005056179e-09,0.0344099576944963,1709.86066634603,2.77786493301392,7.07639425805389e-09,0.13710037968985,1709.79521760684,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"82",30,16,7,1.925616979599,9.94650841676994e-13,0.0135209600730053,1657.83719968429,10.6321499347687,2.02910405010651e-12,0.0654748923589135,1657.8010838377,1.93594288825989,9.94650841676994e-13,0.0135209600730053,1657.83719968429,5.82190895080566,2.02775929392785e-12,0.0655189392583364,1657.80107707045,1.04259991645813,1.42473315684566e-12,0.0120787432574141,1657.82900010232,2.88861703872681,2.20882311286997e-12,0.0651969149198793,1657.80174678659,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"83",30,16,8,9.8054461479187,5.6517504606574e-16,0.0235609801972946,1634.75241200192,21.4471988677979,1.1698879732763e-15,0.0723373622298882,1634.67310330232,9.77354001998901,5.6517504606574e-16,0.0235609801972946,1634.75241200192,13.4474589824677,1.17968130862229e-15,0.0721079335185729,1634.67302753774,1.19304704666138,5.64815643451671e-16,0.0234973679563441,1634.75243258755,2.70577597618103,1.38695283229994e-15,0.0666642071740683,1634.67525523542,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"84",30,16,9,2.15232086181641,1.77249331878737e-06,0.195845526368529,1692.76876257653,7.37494111061096,3.14527373812951e-06,0.34003828245864,1692.73281385773,2.14430284500122,1.77249331878737e-06,0.195845526368529,1692.76876257653,5.13429307937622,3.16256031307303e-06,0.338827754323015,1692.73273900101,0.887032985687256,1.86095882437386e-06,0.195735307606654,1692.76881952671,2.63454389572144,3.08865863384117e-06,0.35156472624717,1692.73416097153,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"85",30,16,10,5.77216482162476,1.18498324258122e-06,0.0118958562457134,1630.34019093335,10.8737840652466,1.3832437543376e-06,0.07794268092595,1630.31900818671,5.70957899093628,1.18498324258122e-06,0.0118958562457134,1630.34019093335,10.8221049308777,1.39105508160145e-06,0.0778256237198065,1630.31897025534,1.27321600914001,1.19876456660928e-06,0.011903717349832,1630.34024962221,3.03262305259705,1.51511692539968e-06,0.079461289878838,1630.32016987103,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"86",30,16,11,3.03995299339294,2.91346767765387e-08,0.0130035777915055,1668.64810302718,7.38904213905334,2.40068044865743e-08,0.091314720421457,1668.63315058545,3.07083296775818,2.91346767765387e-08,0.0130035777915055,1668.64810302718,6.38945698738098,2.40392580824842e-08,0.0913047783960084,1668.63315056132,1.54219508171082,3.12065463739467e-07,0.0165125147390713,1668.14618257794,3.42681384086609,2.41346444834433e-07,0.104805335924139,1668.13250452671,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"87",30,16,12,1.96912813186646,9.95996242133368e-14,0.431537197911695,1692.4991495803,15.8723747730255,3.18662529629414e-13,0.574697612113572,1692.47237079276,1.98428702354431,9.95996242133368e-14,0.431537197911695,1692.4991495803,5.61948084831238,3.6171982463997e-13,0.567069393486449,1692.47040526109,1.85868716239929,1.7610168957649e-15,0.431015970440064,1693.01550033808,3.5530378818512,1.19323425101999e-14,0.546005427926116,1692.9907336933,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"88",30,16,13,3.50887203216553,2.47061223407535e-06,0.000379602672658921,1670.31773595627,12.1297678947449,3.90650047094942e-06,0.0110612521128666,1670.28117086854,3.49876093864441,2.47061223407535e-06,0.000379602672658921,1670.31773595627,7.8325629234314,3.98828672636974e-06,0.0109328091951669,1670.28098020294,0.880594968795776,2.42938138547591e-06,0.000365326383634351,1670.32160374582,2.57197713851929,3.83212964126137e-06,0.0111731782532606,1670.28392354895,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"89",30,16,14,2.41255497932434,1.0500218396025e-07,0.0222387739276866,1813.66952385268,10.3728370666504,3.41250081783604e-07,0.060067802377906,1813.64129418947,2.42078900337219,1.0500218396025e-07,0.0222387739276866,1813.66952385268,5.62117981910706,3.42274767083471e-07,0.0596304447451532,1813.64091918892,0.880203008651733,1.04583722253571e-07,0.0222806996008014,1813.66953323005,2.42222094535828,3.45720307292959e-07,0.0625593085239493,1813.64299419207,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"90",30,16,15,5.95714616775513,4.30702993523476e-09,1.80166451790548e-05,1679.49679985878,21.3293199539185,4.79253348329255e-09,0.000397353105599694,1679.46654227034,5.95477104187012,4.30702993523476e-09,1.80166451790548e-05,1679.49679985878,10.7798619270325,4.76956194462779e-09,0.000396395126336137,1679.46637855704,1.01175999641418,4.07036905127046e-09,1.83225891974792e-05,1679.4970881812,2.7459020614624,5.07728040018375e-09,0.000401357972798295,1679.46855697827,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
