,Model,StandardValues,ConditionOfInterest,ID,Repetition,Mean_Modeled,SD_Modeled,AIC,CoefCond,CoefInteract,PvaluesCoI,PvaluesInterac,SECoI,SEInterac,Mean_Actual,SD_Actual,PSE_Difference,JND_Difference,Condition_PSEJND,ActualPSEs,ActualSDs,Condition,AIC_Norm
5395,M24,7,1,s9,2,1.765137072,0.91307719,13295.08395,-0.679415226,0.18049926,2.49E-19,0.010633546,0.075581385,0.075581385,1.710271315,0.608660249,0.05,-0.125,-0.1250.05,-0.7,1.3125,Condition of Interest,-460.2562596
5396,M24,8,1,s9,2,1.945627434,0.994904689,13295.08395,-0.679415226,0.18049926,2.49E-19,0.010633546,0.075581385,0.075581385,1.954595788,0.695611713,0.05,-0.125,-0.1250.05,-0.8,1.5,Condition of Interest,-460.2562596
5397,M24,5,1,s10,2,-0.318782266,0.648057456,13295.08395,-0.679415226,0.18049926,2.49E-19,0.010633546,0.075581385,0.075581385,-0.332281582,0.609187477,0.05,-0.125,-0.1250.05,-0.5,0.9375,Condition of Interest,-460.2562596
5398,M24,6,1,s10,2,-0.380021001,0.738861684,13295.08395,-0.679415226,0.18049926,2.49E-19,0.010633546,0.075581385,0.075581385,-0.398737899,0.731024973,0.05,-0.125,-0.1250.05,-0.6,1.125,Condition of Interest,-460.2562596
5399,M24,7,1,s10,2,-0.448905677,0.894980661,13295.08395,-0.679415226,0.18049926,2.49E-19,0.010633546,0.075581385,0.075581385,-0.465194215,0.852862468,0.05,-0.125,-0.1250.05,-0.7,1.3125,Condition of Interest,-460.2562596
5400,M24,8,1,s10,2,-0.475552883,0.991200976,13295.08395,-0.679415226,0.18049926,2.49E-19,0.010633546,0.075581385,0.075581385,-0.531650531,0.974699964,0.05,-0.125,-0.1250.05,-0.8,1.5,Condition of Interest,-460.2562596
5401,M24,5,1,s11,2,1.029601478,0.645973558,13295.08395,-0.679415226,0.18049926,2.49E-19,0.010633546,0.075581385,0.075581385,1.020863931,0.609047187,0.05,-0.125,-0.1250.05,-0.5,0.9375,Condition of Interest,-460.2562596
5402,M24,6,1,s11,2,1.15734206,0.744181447,13295.08395,-0.679415226,0.18049926,2.49E-19,0.010633546,0.075581385,0.075581385,1.225036717,0.730856625,0.05,-0.125,-0.1250.05,-0.6,1.125,Condition of Interest,-460.2562596
5403,M24,7,1,s11,2,1.416691003,0.907177034,13295.08395,-0.679415226,0.18049926,2.49E-19,0.010633546,0.075581385,0.075581385,1.429209503,0.852666062,0.05,-0.125,-0.1250.05,-0.7,1.3125,Condition of Interest,-460.2562596
5404,M24,8,1,s11,2,1.555110574,0.99102661,13295.08395,-0.679415226,0.18049926,2.49E-19,0.010633546,0.075581385,0.075581385,1.633382289,0.9744755,0.05,-0.125,-0.1250.05,-0.8,1.5,Condition of Interest,-460.2562596
5405,M24,5,1,s12,2,0.851752746,0.639732016,13295.08395,-0.679415226,0.18049926,2.49E-19,0.010633546,0.075581385,0.075581385,0.836251133,0.695212259,0.05,-0.125,-0.1250.05,-0.5,0.9375,Condition of Interest,-460.2562596
5406,M24,6,1,s12,2,0.992221346,0.740974148,13295.08395,-0.679415226,0.18049926,2.49E-19,0.010633546,0.075581385,0.075581385,1.003501359,0.834254711,0.05,-0.125,-0.1250.05,-0.6,1.125,Condition of Interest,-460.2562596
5407,M24,7,1,s12,2,1.26442828,0.911912792,13295.08395,-0.679415226,0.18049926,2.49E-19,0.010633546,0.075581385,0.075581385,1.170751586,0.973297163,0.05,-0.125,-0.1250.05,-0.7,1.3125,Condition of Interest,-460.2562596
5408,M24,8,1,s12,2,1.362535817,1.002300917,13295.08395,-0.679415226,0.18049926,2.49E-19,0.010633546,0.075581385,0.075581385,1.338001812,1.112339614,0.05,-0.125,-0.1250.05,-0.8,1.5,Condition of Interest,-460.2562596
5409,M24,5,1,s13,2,0.871735035,0.637944969,13295.08395,-0.679415226,0.18049926,2.49E-19,0.010633546,0.075581385,0.075581385,0.837532953,0.447448685,0.05,-0.125,-0.1250.05,-0.5,0.9375,Condition of Interest,-460.2562596
5410,M24,6,1,s13,2,0.983986102,0.735975389,13295.08395,-0.679415226,0.18049926,2.49E-19,0.010633546,0.075581385,0.075581385,1.005039544,0.536938422,0.05,-0.125,-0.1250.05,-0.6,1.125,Condition of Interest,-460.2562596
5411,M24,7,1,s13,2,1.266037396,0.910222213,13295.08395,-0.679415226,0.18049926,2.49E-19,0.010633546,0.075581385,0.075581385,1.172546135,0.626428159,0.05,-0.125,-0.1250.05,-0.7,1.3125,Condition of Interest,-460.2562596
5412,M24,8,1,s13,2,1.395046009,0.987503657,13295.08395,-0.679415226,0.18049926,2.49E-19,0.010633546,0.075581385,0.075581385,1.340052725,0.715917897,0.05,-0.125,-0.1250.05,-0.8,1.5,Condition of Interest,-460.2562596
5413,M24,5,1,s14,2,1.282813045,0.636938727,13295.08395,-0.679415226,0.18049926,2.49E-19,0.010633546,0.075581385,0.075581385,1.353132835,0.957487116,0.05,-0.125,-0.1250.05,-0.5,0.9375,Condition of Interest,-460.2562596
5414,M24,6,1,s14,2,1.489377111,0.74523758,13295.08395,-0.679415226,0.18049926,2.49E-19,0.010633546,0.075581385,0.075581385,1.623759403,1.148984539,0.05,-0.125,-0.1250.05,-0.6,1.125,Condition of Interest,-460.2562596
5415,M24,7,1,s14,2,1.860521291,0.912782953,13295.08395,-0.679415226,0.18049926,2.49E-19,0.010633546,0.075581385,0.075581385,1.89438597,1.340481962,0.05,-0.125,-0.1250.05,-0.7,1.3125,Condition of Interest,-460.2562596
5416,M24,8,1,s14,2,2.011388959,1.00453859,13295.08395,-0.679415226,0.18049926,2.49E-19,0.010633546,0.075581385,0.075581385,2.165012537,1.531979385,0.05,-0.125,-0.1250.05,-0.8,1.5,Condition of Interest,-460.2562596
5417,M24,5,1,s15,2,0.382800125,0.642426633,13295.08395,-0.679415226,0.18049926,2.49E-19,0.010633546,0.075581385,0.075581385,0.436138602,0.70635091,0.05,-0.125,-0.1250.05,-0.5,0.9375,Condition of Interest,-460.2562596
5418,M24,6,1,s15,2,0.472689835,0.736957519,13295.08395,-0.679415226,0.18049926,2.49E-19,0.010633546,0.075581385,0.075581385,0.523366323,0.847621092,0.05,-0.125,-0.1250.05,-0.6,1.125,Condition of Interest,-460.2562596
5419,M24,7,1,s15,2,0.557354239,0.899524195,13295.08395,-0.679415226,0.18049926,2.49E-19,0.010633546,0.075581385,0.075581385,0.610594043,0.988891274,0.05,-0.125,-0.1250.05,-0.7,1.3125,Condition of Interest,-460.2562596
5420,M24,8,1,s15,2,0.654291646,0.997909161,13295.08395,-0.679415226,0.18049926,2.49E-19,0.010633546,0.075581385,0.075581385,0.697821764,1.130161456,0.05,-0.125,-0.1250.05,-0.8,1.5,Condition of Interest,-460.2562596
5421,M24,5,1,s16,2,1.337354043,0.638645371,13295.08395,-0.679415226,0.18049926,2.49E-19,0.010633546,0.075581385,0.075581385,1.279819661,0.604308975,0.05,-0.125,-0.1250.05,-0.5,0.9375,Condition of Interest,-460.2562596
5422,M24,6,1,s16,2,1.57016772,0.748683516,13295.08395,-0.679415226,0.18049926,2.49E-19,0.010633546,0.075581385,0.075581385,1.535783593,0.72517077,0.05,-0.125,-0.1250.05,-0.6,1.125,Condition of Interest,-460.2562596
5423,M24,7,1,s16,2,1.926711927,0.912684575,13295.08395,-0.679415226,0.18049926,2.49E-19,0.010633546,0.075581385,0.075581385,1.791747525,0.846032565,0.05,-0.125,-0.1250.05,-0.7,1.3125,Condition of Interest,-460.2562596
5424,M24,8,1,s16,2,2.112198944,0.992972172,13295.08395,-0.679415226,0.18049926,2.49E-19,0.010633546,0.075581385,0.075581385,2.047711457,0.96689436,0.05,-0.125,-0.1250.05,-0.8,1.5,Condition of Interest,-460.2562596
5425,M24,5,1,s17,2,0.568086926,0.635029475,13295.08395,-0.679415226,0.18049926,2.49E-19,0.010633546,0.075581385,0.075581385,0.573319421,0.73857004,0.05,-0.125,-0.1250.05,-0.5,0.9375,Condition of Interest,-460.2562596
5426,M24,6,1,s17,2,0.700389083,0.738879208,13295.08395,-0.679415226,0.18049926,2.49E-19,0.010633546,0.075581385,0.075581385,0.687983305,0.886284047,0.05,-0.125,-0.1250.05,-0.6,1.125,Condition of Interest,-460.2562596
5427,M24,7,1,s17,2,0.826245244,0.914232495,13295.08395,-0.679415226,0.18049926,2.49E-19,0.010633546,0.075581385,0.075581385,0.802647189,1.033998055,0.05,-0.125,-0.1250.05,-0.7,1.3125,Condition of Interest,-460.2562596
5428,M24,8,1,s17,2,0.927943426,0.989757699,13295.08395,-0.679415226,0.18049926,2.49E-19,0.010633546,0.075581385,0.075581385,0.917311073,1.181712063,0.05,-0.125,-0.1250.05,-0.8,1.5,Condition of Interest,-460.2562596
5429,M24,5,1,s18,2,0.769797451,0.641193411,13295.08395,-0.679415226,0.18049926,2.49E-19,0.010633546,0.075581385,0.075581385,0.813409332,0.433937552,0.05,-0.125,-0.1250.05,-0.5,0.9375,Condition of Interest,-460.2562596
5430,M24,6,1,s18,2,0.911020851,0.743585572,13295.08395,-0.679415226,0.18049926,2.49E-19,0.010633546,0.075581385,0.075581385,0.976091198,0.520725062,0.05,-0.125,-0.1250.05,-0.6,1.125,Condition of Interest,-460.2562596
5431,M24,7,1,s18,2,1.131538122,0.904863346,13295.08395,-0.679415226,0.18049926,2.49E-19,0.010633546,0.075581385,0.075581385,1.138773064,0.607512572,0.05,-0.125,-0.1250.05,-0.7,1.3125,Condition of Interest,-460.2562596
5432,M24,8,1,s18,2,1.217287825,1.013872499,13295.08395,-0.679415226,0.18049926,2.49E-19,0.010633546,0.075581385,0.075581385,1.301454931,0.694300083,0.05,-0.125,-0.1250.05,-0.8,1.5,Condition of Interest,-460.2562596
5433,M24,5,1,s19,2,0.214635905,0.63715438,13295.08395,-0.679415226,0.18049926,2.49E-19,0.010633546,0.075581385,0.075581385,0.22565993,0.605599627,0.05,-0.125,-0.1250.05,-0.5,0.9375,Condition of Interest,-460.2562596
5434,M24,6,1,s19,2,0.265951869,0.73698364,13295.08395,-0.679415226,0.18049926,2.49E-19,0.010633546,0.075581385,0.075581385,0.270791916,0.726719552,0.05,-0.125,-0.1250.05,-0.6,1.125,Condition of Interest,-460.2562596
5435,M24,7,1,s19,2,0.342274633,0.902442252,13295.08395,-0.679415226,0.18049926,2.49E-19,0.010633546,0.075581385,0.075581385,0.315923902,0.847839478,0.05,-0.125,-0.1250.05,-0.7,1.3125,Condition of Interest,-460.2562596
5436,M24,8,1,s19,2,0.377749005,0.994713507,13295.08395,-0.679415226,0.18049926,2.49E-19,0.010633546,0.075581385,0.075581385,0.361055888,0.968959403,0.05,-0.125,-0.1250.05,-0.8,1.5,Condition of Interest,-460.2562596
5437,M24,5,1,s20,2,0.020494923,0.638659106,13295.08395,-0.679415226,0.18049926,2.49E-19,0.010633546,0.075581385,0.075581385,0.069424154,0.807744167,0.05,-0.125,-0.1250.05,-0.5,0.9375,Condition of Interest,-460.2562596
5438,M24,6,1,s20,2,-0.003329768,0.735895518,13295.08395,-0.679415226,0.18049926,2.49E-19,0.010633546,0.075581385,0.075581385,0.083308985,0.969293,0.05,-0.125,-0.1250.05,-0.6,1.125,Condition of Interest,-460.2562596
5439,M24,7,1,s20,2,0.017257562,0.90758179,13295.08395,-0.679415226,0.18049926,2.49E-19,0.010633546,0.075581385,0.075581385,0.097193816,1.130841834,0.05,-0.125,-0.1250.05,-0.7,1.3125,Condition of Interest,-460.2562596
5440,M24,8,1,s20,2,0.044511334,0.994800858,13295.08395,-0.679415226,0.18049926,2.49E-19,0.010633546,0.075581385,0.075581385,0.111078647,1.292390667,0.05,-0.125,-0.1250.05,-0.8,1.5,Condition of Interest,-460.2562596
5441,M24,5,0,s1,1,0.511075279,0.715340795,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,0.533158758,0.800078736,0.05,0.125,0.1250.05,0,0.75,Baseline,-325.6066987
5442,M24,6,0,s1,1,0.647562677,0.880046508,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,0.63979051,0.960094483,0.05,0.125,0.1250.05,0,0.9,Baseline,-325.6066987
5443,M24,7,0,s1,1,0.725875693,1.019908502,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,0.746422262,1.12011023,0.05,0.125,0.1250.05,0,1.05,Baseline,-325.6066987
5444,M24,8,0,s1,1,0.858710879,1.155748004,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,0.853054013,1.280125978,0.05,0.125,0.1250.05,0,1.2,Baseline,-325.6066987
5445,M24,5,0,s2,1,0.386308649,0.719339603,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,0.341538245,0.759131775,0.05,0.125,0.1250.05,0,0.75,Baseline,-325.6066987
5446,M24,6,0,s2,1,0.517982176,0.883184722,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,0.409845894,0.91095813,0.05,0.125,0.1250.05,0,0.9,Baseline,-325.6066987
5447,M24,7,0,s2,1,0.56934805,1.020329132,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,0.478153543,1.062784485,0.05,0.125,0.1250.05,0,1.05,Baseline,-325.6066987
5448,M24,8,0,s2,1,0.663558187,1.148178664,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,0.546461192,1.21461084,0.05,0.125,0.1250.05,0,1.2,Baseline,-325.6066987
5449,M24,5,0,s3,1,0.876328928,0.722760248,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,0.873360919,0.781511789,0.05,0.125,0.1250.05,0,0.75,Baseline,-325.6066987
5450,M24,6,0,s3,1,1.146187418,0.889946909,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,1.048033103,0.937814147,0.05,0.125,0.1250.05,0,0.9,Baseline,-325.6066987
5451,M24,7,0,s3,1,1.293105755,1.035455008,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,1.222705287,1.094116505,0.05,0.125,0.1250.05,0,1.05,Baseline,-325.6066987
5452,M24,8,0,s3,1,1.459296252,1.152220133,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,1.397377471,1.250418863,0.05,0.125,0.1250.05,0,1.2,Baseline,-325.6066987
5453,M24,5,0,s4,1,0.302920128,0.72162193,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,0.334861232,0.708879816,0.05,0.125,0.1250.05,0,0.75,Baseline,-325.6066987
5454,M24,6,0,s4,1,0.396275965,0.887681205,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,0.401833478,0.85065578,0.05,0.125,0.1250.05,0,0.9,Baseline,-325.6066987
5455,M24,7,0,s4,1,0.427587736,1.018944908,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,0.468805725,0.992431743,0.05,0.125,0.1250.05,0,1.05,Baseline,-325.6066987
5456,M24,8,0,s4,1,0.506448204,1.152891309,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,0.535777971,1.134207706,0.05,0.125,0.1250.05,0,1.2,Baseline,-325.6066987
5457,M24,5,0,s5,1,-0.448298546,0.716960462,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,-0.417327808,0.68717837,0.05,0.125,0.1250.05,0,0.75,Baseline,-325.6066987
5458,M24,6,0,s5,1,-0.567472553,0.881204571,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,-0.50079337,0.824614044,0.05,0.125,0.1250.05,0,0.9,Baseline,-325.6066987
5459,M24,7,0,s5,1,-0.709343705,1.01859667,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,-0.584258931,0.962049718,0.05,0.125,0.1250.05,0,1.05,Baseline,-325.6066987
5460,M24,8,0,s5,1,-0.743450547,1.149562838,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,-0.667724493,1.099485392,0.05,0.125,0.1250.05,0,1.2,Baseline,-325.6066987
5461,M24,5,0,s6,1,1.313105007,0.727953118,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,1.329792451,0.915110533,0.05,0.125,0.1250.05,0,0.75,Baseline,-325.6066987
5462,M24,6,0,s6,1,1.614343842,0.884485032,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,1.595750942,1.098132639,0.05,0.125,0.1250.05,0,0.9,Baseline,-325.6066987
5463,M24,7,0,s6,1,1.822143788,1.025777128,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,1.861709432,1.281154746,0.05,0.125,0.1250.05,0,1.05,Baseline,-325.6066987
5464,M24,8,0,s6,1,2.066080557,1.155132781,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,2.127667922,1.464176852,0.05,0.125,0.1250.05,0,1.2,Baseline,-325.6066987
5465,M24,5,0,s7,1,-1.722059204,0.713953037,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,-1.672895368,0.635661528,0.05,0.125,0.1250.05,0,0.75,Baseline,-325.6066987
5466,M24,6,0,s7,1,-2.073776542,0.878498212,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,-2.007474442,0.762793833,0.05,0.125,0.1250.05,0,0.9,Baseline,-325.6066987
5467,M24,7,0,s7,1,-2.442465993,1.023081488,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,-2.342053515,0.889926139,0.05,0.125,0.1250.05,0,1.05,Baseline,-325.6066987
5468,M24,8,0,s7,1,-2.714116442,1.130624866,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,-2.676632589,1.017058444,0.05,0.125,0.1250.05,0,1.2,Baseline,-325.6066987
5469,M24,5,0,s8,1,0.532173521,0.721180736,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,0.543046444,0.482125567,0.05,0.125,0.1250.05,0,0.75,Baseline,-325.6066987
5470,M24,6,0,s8,1,0.711169087,0.887724377,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,0.651655733,0.578550681,0.05,0.125,0.1250.05,0,0.9,Baseline,-325.6066987
5471,M24,7,0,s8,1,0.811431927,1.017339711,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,0.760265022,0.674975794,0.05,0.125,0.1250.05,0,1.05,Baseline,-325.6066987
5472,M24,8,0,s8,1,0.922544885,1.153260676,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,0.868874311,0.771400908,0.05,0.125,0.1250.05,0,1.2,Baseline,-325.6066987
5473,M24,5,0,s9,1,1.476782352,0.724484428,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,1.435613617,0.784309569,0.05,0.125,0.1250.05,0,0.75,Baseline,-325.6066987
5474,M24,6,0,s9,1,1.848564107,0.887080083,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,1.722736341,0.941171483,0.05,0.125,0.1250.05,0,0.9,Baseline,-325.6066987
5475,M24,7,0,s9,1,2.118676453,1.029475304,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,2.009859064,1.098033396,0.05,0.125,0.1250.05,0,1.05,Baseline,-325.6066987
5476,M24,8,0,s9,1,2.381149997,1.148250852,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,2.296981788,1.25489531,0.05,0.125,0.1250.05,0,1.2,Baseline,-325.6066987
5477,M24,5,0,s10,1,0.102888707,0.714493175,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,0.088737308,0.631769414,0.05,0.125,0.1250.05,0,0.75,Baseline,-325.6066987
5478,M24,6,0,s10,1,0.173555743,0.88265346,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,0.106484769,0.758123297,0.05,0.125,0.1250.05,0,0.9,Baseline,-325.6066987
5479,M24,7,0,s10,1,0.169357581,1.019516813,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,0.124232231,0.88447718,0.05,0.125,0.1250.05,0,1.05,Baseline,-325.6066987
5480,M24,8,0,s10,1,0.163952925,1.14633677,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,0.141979692,1.010831063,0.05,0.125,0.1250.05,0,1.2,Baseline,-325.6066987
5481,M24,5,0,s11,1,0.411784087,0.722741512,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,0.38788331,0.661348687,0.05,0.125,0.1250.05,0,0.75,Baseline,-325.6066987
5482,M24,6,0,s11,1,0.568669443,0.886766962,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,0.465459972,0.793618424,0.05,0.125,0.1250.05,0,0.9,Baseline,-325.6066987
5483,M24,7,0,s11,1,0.624573918,1.015747183,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,0.543036634,0.925888162,0.05,0.125,0.1250.05,0,1.05,Baseline,-325.6066987
5484,M24,8,0,s11,1,0.711315943,1.158779189,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,0.620613296,1.058157899,0.05,0.125,0.1250.05,0,1.2,Baseline,-325.6066987
5485,M24,5,0,s12,1,2.022874554,0.724114216,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,2.070740342,0.687834419,0.05,0.125,0.1250.05,0,0.75,Baseline,-325.6066987
5486,M24,6,0,s12,1,2.534887733,0.886501911,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,2.48488841,0.825401303,0.05,0.125,0.1250.05,0,0.9,Baseline,-325.6066987
5487,M24,7,0,s12,1,2.867581655,1.023503659,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,2.899036479,0.962968187,0.05,0.125,0.1250.05,0,1.05,Baseline,-325.6066987
5488,M24,8,0,s12,1,3.270242265,1.157159217,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,3.313184547,1.100535071,0.05,0.125,0.1250.05,0,1.2,Baseline,-325.6066987
5489,M24,5,0,s13,1,1.501670946,0.722636658,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,1.48401485,0.799061115,0.05,0.125,0.1250.05,0,0.75,Baseline,-325.6066987
5490,M24,6,0,s13,1,1.875382863,0.883136157,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,1.78081782,0.958873338,0.05,0.125,0.1250.05,0,0.9,Baseline,-325.6066987
5491,M24,7,0,s13,1,2.125600857,1.017918556,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,2.07762079,1.118685562,0.05,0.125,0.1250.05,0,1.05,Baseline,-325.6066987
5492,M24,8,0,s13,1,2.450820567,1.147207606,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,2.37442376,1.278497785,0.05,0.125,0.1250.05,0,1.2,Baseline,-325.6066987
5493,M24,5,0,s14,1,-0.981300764,0.720301884,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,-0.931276536,0.958594918,0.05,0.125,0.1250.05,0,0.75,Baseline,-325.6066987
5494,M24,6,0,s14,1,-1.177139063,0.881601934,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,-1.117531843,1.150313902,0.05,0.125,0.1250.05,0,0.9,Baseline,-325.6066987
5495,M24,7,0,s14,1,-1.368877566,1.018277701,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,-1.30378715,1.342032885,0.05,0.125,0.1250.05,0,1.05,Baseline,-325.6066987
5496,M24,8,0,s14,1,-1.545280585,1.149877318,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,-1.490042458,1.533751869,0.05,0.125,0.1250.05,0,1.2,Baseline,-325.6066987
5497,M24,5,0,s15,1,0.112440538,0.716034965,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,0.140363122,0.62895445,0.05,0.125,0.1250.05,0,0.75,Baseline,-325.6066987
5498,M24,6,0,s15,1,0.16267339,0.886404864,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,0.168435746,0.75474534,0.05,0.125,0.1250.05,0,0.9,Baseline,-325.6066987
5499,M24,7,0,s15,1,0.161576288,1.018500414,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,0.19650837,0.88053623,0.05,0.125,0.1250.05,0,1.05,Baseline,-325.6066987
5500,M24,8,0,s15,1,0.181977866,1.155919365,14026.3103,-0.516254261,-0.16989589,3.83E-09,0.004607581,0.087630083,0.087630083,0.224580995,1.00632712,0.05,0.125,0.1250.05,0,1.2,Baseline,-325.6066987
